order_id,gross_cents,discount_cents,net_cents,cost_cents,contribution_cents,quantity,order_date,order_time,server_id,table_number,party_size,channel,status,discount_percent,payment_method,service_minutes,check_duration_minutes,server_name,month,weekday,hour,discount_band
100162,4400,0,4400,1405,2995,4,2026-01-03,13:02:00,4,,,takeaway,completed,0,Credit Card,20.000000,20.000000,Server 04,2026-01,5,13,full_price
100163,5050,0,5050,1650,3400,4,2026-01-03,13:02:00,8,4.000000,2.000000,dine_in,completed,0,Credit Card,23.000000,63.000000,Server 08,2026-01,5,13,full_price
100164,4250,0,4250,1660,2590,3,2026-01-03,13:05:00,7,5.000000,1.000000,dine_in,completed,0,Cash,18.000000,51.000000,Server 07,2026-01,5,13,full_price
100165,4800,0,4800,1650,3150,3,2026-01-03,13:16:00,6,3.000000,2.000000,dine_in,completed,0,Credit Card,17.000000,65.000000,Server 06,2026-01,5,13,full_price
100166,10800,0,10800,3465,7335,9,2026-01-03,13:16:00,8,10.000000,4.000000,dine_in,completed,0,Credit Card,19.000000,44.000000,Server 08,2026-01,5,13,full_price
100167,4900,0,4900,1320,3580,5,2026-01-03,13:42:00,5,1.000000,2.000000,dine_in,completed,0,Credit Card,13.000000,67.000000,Server 05,2026-01,5,13,full_price
100168,7400,0,7400,2440,4960,6,2026-01-03,13:44:00,6,12.000000,3.000000,dine_in,completed,0,Debit Card,16.000000,72.000000,Server 06,2026-01,5,13,full_price
100169,12200,0,12200,4570,7630,7,2026-01-03,13:50:00,5,11.000000,4.000000,dine_in,completed,0,Debit Card,16.000000,66.000000,Server 05,2026-01,5,13,full_price
100170,10050,0,10050,3205,6845,8,2026-01-03,13:57:00,9,,,takeaway,completed,0,Credit Card,17.000000,17.000000,Server 09,2026-01,5,13,full_price
100171,13950,0,13950,4900,9050,9,2026-01-03,14:22:00,8,,,takeaway,completed,0,Credit Card,18.000000,18.000000,Server 08,2026-01,5,14,full_price
100172,4850,0,4850,1750,3100,3,2026-01-03,14:24:00,5,2.000000,2.000000,dine_in,completed,0,Credit Card,21.000000,80.000000,Server 05,2026-01,5,14,full_price
100173,5550,555,4995,2155,2840,3,2026-01-03,14:30:00,6,3.000000,2.000000,dine_in,completed,10,Debit Card,15.000000,59.000000,Server 06,2026-01,5,14,discounted
100174,16850,0,16850,5820,11030,12,2026-01-03,14:33:00,7,21.000000,6.000000,dine_in,completed,0,Credit Card,23.000000,71.000000,Server 07,2026-01,5,14,full_price
100175,8650,0,8650,2710,5940,7,2026-01-03,14:48:00,7,9.000000,3.000000,dine_in,completed,0,Credit Card,22.000000,39.000000,Server 07,2026-01,5,14,full_price
100176,11200,0,11200,3700,7500,9,2026-01-03,15:19:00,7,10.000000,4.000000,dine_in,completed,0,Credit Card,22.000000,86.000000,Server 07,2026-01,5,15,full_price
100177,4350,0,4350,1200,3150,4,2026-01-03,16:04:00,7,1.000000,2.000000,dine_in,completed,0,Debit Card,27.000000,78.000000,Server 07,2026-01,5,16,full_price
100178,4950,0,4950,1540,3410,4,2026-01-03,16:05:00,8,2.000000,2.000000,dine_in,completed,0,Credit Card,19.000000,46.000000,Server 08,2026-01,5,16,full_price
100179,4750,0,4750,1410,3340,4,2026-01-03,16:11:00,7,3.000000,2.000000,dine_in,completed,0,Credit Card,24.000000,64.000000,Server 07,2026-01,5,16,full_price
100180,9500,0,9500,2900,6600,8,2026-01-03,17:02:00,4,,,takeaway,completed,0,Credit Card,33.000000,33.000000,Server 04,2026-01,5,17,full_price
100181,4000,0,4000,1430,2570,3,2026-01-03,17:03:00,8,2.000000,1.000000,dine_in,completed,0,Credit Card,21.000000,67.000000,Server 08,2026-01,5,17,full_price
100182,3350,0,3350,1180,2170,3,2026-01-03,17:11:00,8,4.000000,1.000000,dine_in,completed,0,Credit Card,21.000000,74.000000,Server 08,2026-01,5,17,full_price
100183,10750,0,10750,3300,7450,9,2026-01-03,17:21:00,9,9.000000,4.000000,dine_in,completed,0,Debit Card,17.000000,56.000000,Server 09,2026-01,5,17,full_price
100184,4650,0,4650,1500,3150,3,2026-01-03,17:21:00,4,3.000000,2.000000,dine_in,completed,0,Credit Card,18.000000,87.000000,Server 04,2026-01,5,17,full_price
100185,11700,0,11700,3920,7780,9,2026-01-03,17:22:00,7,10.000000,4.000000,dine_in,completed,0,Credit Card,24.000000,62.000000,Server 07,2026-01,5,17,full_price
100187,4050,0,4050,1430,2620,3,2026-01-03,17:25:00,8,5.000000,1.000000,dine_in,completed,0,Credit Card,21.000000,70.000000,Server 08,2026-01,5,17,full_price
100188,5950,0,5950,1915,4035,5,2026-01-03,17:30:00,5,1.000000,2.000000,dine_in,completed,0,Debit Card,22.000000,62.000000,Server 05,2026-01,5,17,full_price
100189,9900,0,9900,3070,6830,9,2026-01-03,17:31:00,4,11.000000,4.000000,dine_in,completed,0,Cash,20.000000,72.000000,Server 04,2026-01,5,17,full_price
100190,12250,0,12250,4000,8250,9,2026-01-03,17:33:00,7,21.000000,5.000000,dine_in,completed,0,Debit Card,19.000000,60.000000,Server 07,2026-01,5,17,full_price
100191,8000,800,7200,2510,4690,7,2026-01-03,17:40:00,9,12.000000,3.000000,dine_in,completed,10,Debit Card,20.000000,51.000000,Server 09,2026-01,5,17,discounted
100192,11000,0,11000,4110,6890,8,2026-01-03,17:45:00,8,13.000000,3.000000,dine_in,completed,0,Debit Card,19.000000,70.000000,Server 08,2026-01,5,17,full_price
100193,5350,0,5350,2000,3350,3,2026-01-03,17:50:00,6,,,takeaway,completed,0,Debit Card,19.000000,19.000000,Server 06,2026-01,5,17,full_price
100194,4900,0,4900,1800,3100,3,2026-01-03,17:51:00,5,,,takeaway,completed,0,Credit Card,21.000000,21.000000,Server 05,2026-01,5,17,full_price
100195,7100,0,7100,2200,4900,7,2026-01-03,17:57:00,6,14.000000,3.000000,dine_in,completed,0,Credit Card,18.000000,83.000000,Server 06,2026-01,5,17,full_price
100196,10950,0,10950,3490,7460,7,2026-01-03,17:57:00,4,22.000000,5.000000,dine_in,completed,0,Credit Card,10.000000,60.000000,Server 04,2026-01,5,17,full_price
100197,14150,0,14150,4630,9520,9,2026-01-03,18:03:00,5,23.000000,6.000000,dine_in,completed,0,Credit Card,20.000000,79.000000,Server 05,2026-01,5,18,full_price
100198,4500,0,4500,1390,3110,3,2026-01-03,18:12:00,4,2.000000,2.000000,dine_in,completed,0,Credit Card,25.000000,66.000000,Server 04,2026-01,5,18,full_price
100199,11250,1125,10125,4090,6035,7,2026-01-03,18:17:00,4,,,takeaway,completed,10,Credit Card,27.000000,27.000000,Server 04,2026-01,5,18,discounted
100200,10400,0,10400,3020,7380,10,2026-01-03,18:18:00,9,9.000000,4.000000,dine_in,completed,0,Credit Card,33.000000,71.000000,Server 09,2026-01,5,18,full_price
100201,12700,0,12700,4490,8210,9,2026-01-03,18:24:00,7,,,takeaway,completed,0,Credit Card,29.000000,29.000000,Server 07,2026-01,5,18,full_price
100202,6650,0,6650,2220,4430,6,2026-01-03,18:24:00,9,6.000000,2.000000,dine_in,completed,0,Cash,21.000000,71.000000,Server 09,2026-01,5,18,full_price
100203,6600,0,6600,2150,4450,4,2026-01-03,18:33:00,7,,,takeaway,completed,0,Credit Card,30.000000,30.000000,Server 07,2026-01,5,18,full_price
100204,3400,0,3400,1050,2350,3,2026-01-03,18:38:00,4,,,takeaway,completed,0,Credit Card,31.000000,31.000000,Server 04,2026-01,5,18,full_price
100205,15450,1545,13905,4780,9125,14,2026-01-03,18:42:00,8,21.000000,6.000000,dine_in,completed,10,Debit Card,25.000000,65.000000,Server 08,2026-01,5,18,discounted
100206,1700,0,1700,600,1100,1,2026-01-03,18:42:00,7,1.000000,1.000000,dine_in,completed,0,Cash,30.000000,61.000000,Server 07,2026-01,5,18,full_price
100207,7800,780,7020,2550,4470,5,2026-01-03,18:46:00,8,,,takeaway,completed,10,Credit Card,35.000000,35.000000,Server 08,2026-01,5,18,discounted
100208,7650,0,7650,2415,5235,7,2026-01-03,18:47:00,8,10.000000,3.000000,dine_in,completed,0,Credit Card,27.000000,91.000000,Server 08,2026-01,5,18,full_price
100209,2250,0,2250,705,1545,2,2026-01-03,18:49:00,7,3.000000,1.000000,dine_in,completed,0,Debit Card,25.000000,61.000000,Server 07,2026-01,5,18,full_price
100210,4400,0,4400,1360,3040,3,2026-01-03,18:53:00,4,4.000000,2.000000,dine_in,completed,0,Credit Card,23.000000,86.000000,Server 04,2026-01,5,18,full_price
100211,5000,0,5000,1650,3350,4,2026-01-03,18:57:00,9,5.000000,2.000000,dine_in,completed,0,Debit Card,28.000000,75.000000,Server 09,2026-01,5,18,full_price
100212,7000,0,7000,2170,4830,5,2026-01-03,18:58:00,6,11.000000,3.000000,dine_in,completed,0,Credit Card,23.000000,52.000000,Server 06,2026-01,5,18,full_price
100213,11200,0,11200,3970,7230,7,2026-01-03,18:58:00,9,,,takeaway,completed,0,Credit Card,34.000000,34.000000,Server 09,2026-01,5,18,full_price
100214,16750,0,16750,6470,10280,11,2026-01-03,18:59:00,6,12.000000,4.000000,dine_in,completed,0,Debit Card,23.000000,78.000000,Server 06,2026-01,5,18,full_price
100215,7600,0,7600,2670,4930,5,2026-01-03,19:00:00,9,13.000000,3.000000,dine_in,completed,0,Cash,30.000000,80.000000,Server 09,2026-01,5,19,full_price
100216,8750,0,8750,2740,6010,7,2026-01-03,19:06:00,6,15.000000,3.000000,dine_in,completed,0,Credit Card,34.000000,62.000000,Server 06,2026-01,5,19,full_price
100217,5800,0,5800,2260,3540,3,2026-01-03,19:07:00,5,,,takeaway,completed,0,Debit Card,34.000000,34.000000,Server 05,2026-01,5,19,full_price
100218,17350,0,17350,6450,10900,11,2026-01-03,19:11:00,5,,,takeaway,completed,0,Debit Card,29.000000,29.000000,Server 05,2026-01,5,19,full_price
100219,5650,0,5650,2250,3400,3,2026-01-03,19:13:00,8,,,takeaway,completed,0,Credit Card,30.000000,30.000000,Server 08,2026-01,5,19,full_price
100220,5200,0,5200,1640,3560,4,2026-01-03,19:14:00,6,7.000000,2.000000,dine_in,completed,0,Credit Card,31.000000,60.000000,Server 06,2026-01,5,19,full_price
100221,5600,0,5600,1900,3700,4,2026-01-03,19:14:00,5,8.000000,2.000000,dine_in,completed,0,Credit Card,25.000000,67.000000,Server 05,2026-01,5,19,full_price
100222,7500,0,7500,2500,5000,5,2026-01-03,19:27:00,6,14.000000,3.000000,dine_in,completed,0,Debit Card,32.000000,48.000000,Server 06,2026-01,5,19,full_price
100223,6450,0,6450,2390,4060,4,2026-01-03,19:28:00,5,2.000000,2.000000,dine_in,completed,0,Debit Card,27.000000,84.000000,Server 05,2026-01,5,19,full_price
100224,11650,0,11650,4080,7570,7,2026-01-03,19:33:00,7,,,takeaway,completed,0,Cash,27.000000,27.000000,Server 07,2026-01,5,19,full_price
100225,6550,0,6550,2110,4440,5,2026-01-03,19:36:00,9,9.000000,3.000000,dine_in,completed,0,Cash,25.000000,66.000000,Server 09,2026-01,5,19,full_price
100226,4450,0,4450,1400,3050,3,2026-01-03,19:37:00,6,,,takeaway,completed,0,Debit Card,27.000000,27.000000,Server 06,2026-01,5,19,full_price
100227,6100,610,5490,1895,3595,6,2026-01-03,19:37:00,5,6.000000,2.000000,dine_in,completed,10,Credit Card,21.000000,67.000000,Server 05,2026-01,5,19,discounted
100228,11600,0,11600,3565,8035,10,2026-01-03,19:37:00,6,16.000000,4.000000,dine_in,completed,0,Credit Card,29.000000,97.000000,Server 06,2026-01,5,19,full_price
100229,6550,0,6550,2650,3900,3,2026-01-03,19:41:00,4,,,takeaway,completed,0,Debit Card,23.000000,23.000000,Server 04,2026-01,5,19,full_price
100230,9400,940,8460,3400,5060,6,2026-01-03,19:42:00,5,17.000000,3.000000,dine_in,completed,10,Credit Card,25.000000,78.000000,Server 05,2026-01,5,19,discounted
100231,6050,0,6050,1830,4220,6,2026-01-03,19:43:00,8,1.000000,2.000000,dine_in,completed,0,Cash,36.000000,80.000000,Server 08,2026-01,5,19,full_price
100233,2200,0,2200,610,1590,2,2026-01-03,19:56:00,7,3.000000,1.000000,dine_in,completed,0,Credit Card,27.000000,45.000000,Server 07,2026-01,5,19,full_price
100234,4950,0,4950,1540,3410,4,2026-01-03,19:58:00,7,11.000000,2.000000,dine_in,completed,0,Credit Card,26.000000,45.000000,Server 07,2026-01,5,19,full_price
100235,8400,0,8400,2840,5560,6,2026-01-03,19:59:00,5,18.000000,3.000000,dine_in,completed,0,Debit Card,24.000000,97.000000,Server 05,2026-01,5,19,full_price
100236,5250,0,5250,1880,3370,3,2026-01-03,19:59:00,4,,,takeaway,completed,0,Debit Card,27.000000,27.000000,Server 04,2026-01,5,19,full_price
100237,4600,0,4600,1280,3320,4,2026-01-03,20:02:00,5,,,takeaway,completed,0,Credit Card,24.000000,24.000000,Server 05,2026-01,5,20,full_price
100238,5100,510,4590,1660,2930,4,2026-01-03,20:02:00,9,19.000000,2.000000,dine_in,completed,10,Credit Card,22.000000,69.000000,Server 09,2026-01,5,20,discounted
100239,5800,0,5800,2100,3700,4,2026-01-03,20:04:00,8,20.000000,2.000000,dine_in,completed,0,Debit Card,24.000000,67.000000,Server 08,2026-01,5,20,full_price
100240,6100,0,6100,1920,4180,5,2026-01-03,20:08:00,4,15.000000,2.000000,dine_in,completed,0,Credit Card,20.000000,66.000000,Server 04,2026-01,5,20,full_price
100241,4400,0,4400,1350,3050,3,2026-01-03,20:09:00,8,21.000000,2.000000,dine_in,completed,0,Credit Card,15.000000,52.000000,Server 08,2026-01,5,20,full_price
100242,6950,0,6950,2500,4450,4,2026-01-03,20:16:00,6,,,takeaway,completed,0,Debit Card,19.000000,19.000000,Server 06,2026-01,5,20,full_price
100243,5500,0,5500,1750,3750,4,2026-01-03,20:24:00,7,,,takeaway,completed,0,Credit Card,21.000000,21.000000,Server 07,2026-01,5,20,full_price
100244,4900,0,4900,1950,2950,3,2026-01-03,20:32:00,8,4.000000,1.000000,dine_in,completed,0,Debit Card,22.000000,66.000000,Server 08,2026-01,5,20,full_price
100245,8850,0,8850,2820,6030,8,2026-01-03,20:32:00,5,10.000000,3.000000,dine_in,completed,0,Credit Card,19.000000,68.000000,Server 05,2026-01,5,20,full_price
100246,11200,1120,10080,3750,6330,9,2026-01-03,20:33:00,6,,,takeaway,completed,10,Credit Card,11.000000,11.000000,Server 06,2026-01,5,20,discounted
100247,10300,0,10300,3400,6900,7,2026-01-03,20:38:00,9,,,takeaway,completed,0,Credit Card,19.000000,19.000000,Server 09,2026-01,5,20,full_price
100249,3550,0,3550,1140,2410,3,2026-01-03,20:48:00,5,3.000000,1.000000,dine_in,completed,0,Credit Card,16.000000,65.000000,Server 05,2026-01,5,20,full_price
100250,3400,0,3400,1010,2390,3,2026-01-03,20:49:00,8,5.000000,1.000000,dine_in,completed,0,Credit Card,16.000000,72.000000,Server 08,2026-01,5,20,full_price
100251,4500,0,4500,1250,3250,4,2026-01-03,20:50:00,5,6.000000,2.000000,dine_in,completed,0,Credit Card,28.000000,70.000000,Server 05,2026-01,5,20,full_price
100252,10600,0,10600,3660,6940,7,2026-01-03,20:56:00,8,,,takeaway,completed,0,Debit Card,21.000000,21.000000,Server 08,2026-01,5,20,full_price
100253,13550,0,13550,4450,9100,9,2026-01-03,21:10:00,5,,,takeaway,completed,0,Cash,26.000000,26.000000,Server 05,2026-01,5,21,full_price
100254,5350,0,5350,1700,3650,5,2026-01-03,21:25:00,5,1.000000,2.000000,dine_in,completed,0,Debit Card,10.000000,73.000000,Server 05,2026-01,5,21,full_price
100255,6300,630,5670,2250,3420,5,2026-01-03,21:37:00,7,2.000000,2.000000,dine_in,completed,10,Credit Card,21.000000,72.000000,Server 07,2026-01,5,21,discounted
100256,5800,0,5800,2070,3730,4,2026-01-03,21:41:00,6,4.000000,2.000000,dine_in,completed,0,Debit Card,24.000000,63.000000,Server 06,2026-01,5,21,full_price
100257,6050,605,5445,2070,3375,5,2026-01-03,21:57:00,9,3.000000,2.000000,dine_in,completed,10,Credit Card,17.000000,59.000000,Server 09,2026-01,5,21,discounted
100258,11150,0,11150,3855,7295,7,2026-01-03,21:59:00,7,21.000000,5.000000,dine_in,completed,0,Debit Card,18.000000,48.000000,Server 07,2026-01,5,21,full_price
100259,6050,605,5445,1940,3505,5,2026-01-04,11:07:00,5,1.000000,2.000000,dine_in,completed,10,Credit Card,23.000000,51.000000,Server 05,2026-01,6,11,discounted
100260,11050,0,11050,4100,6950,7,2026-01-04,11:23:00,5,9.000000,4.000000,dine_in,completed,0,Credit Card,30.000000,55.000000,Server 05,2026-01,6,11,full_price
100261,4700,0,4700,1555,3145,4,2026-01-04,11:27:00,9,2.000000,2.000000,dine_in,completed,0,Cash,17.000000,63.000000,Server 09,2026-01,6,11,full_price
100262,11500,1150,10350,3565,6785,10,2026-01-04,11:45:00,7,10.000000,4.000000,dine_in,completed,10,Credit Card,26.000000,69.000000,Server 07,2026-01,6,11,discounted
100263,9600,0,9600,2925,6675,8,2026-01-04,11:59:00,10,,,takeaway,completed,0,Credit Card,19.000000,19.000000,Server 10,2026-01,6,11,full_price
100264,5800,0,5800,2070,3730,4,2026-01-04,12:02:00,5,1.000000,2.000000,dine_in,completed,0,Credit Card,18.000000,67.000000,Server 05,2026-01,6,12,full_price
100265,16500,0,16500,5390,11110,14,2026-01-04,12:03:00,9,21.000000,6.000000,dine_in,completed,0,Credit Card,17.000000,65.000000,Server 09,2026-01,6,12,full_price
100266,1800,0,1800,550,1250,1,2026-01-04,12:07:00,9,,,takeaway,completed,0,Credit Card,20.000000,20.000000,Server 09,2026-01,6,12,full_price
100267,10150,0,10150,3340,6810,7,2026-01-04,12:08:00,9,,,takeaway,completed,0,Credit Card,25.000000,25.000000,Server 09,2026-01,6,12,full_price
100268,5800,0,5800,1860,3940,5,2026-01-04,12:17:00,10,3.000000,2.000000,dine_in,completed,0,Credit Card,22.000000,54.000000,Server 10,2026-01,6,12,full_price
100269,6550,0,6550,2300,4250,5,2026-01-04,12:18:00,8,4.000000,2.000000,dine_in,completed,0,Debit Card,18.000000,72.000000,Server 08,2026-01,6,12,full_price
100270,4650,0,4650,1550,3100,3,2026-01-04,12:20:00,8,,,takeaway,completed,0,Credit Card,17.000000,17.000000,Server 08,2026-01,6,12,full_price
100271,3050,0,3050,940,2110,3,2026-01-04,12:31:00,6,2.000000,1.000000,dine_in,completed,0,Debit Card,12.000000,58.000000,Server 06,2026-01,6,12,full_price
100272,6700,0,6700,2450,4250,4,2026-01-04,12:32:00,10,5.000000,2.000000,dine_in,completed,0,Credit Card,28.000000,71.000000,Server 10,2026-01,6,12,full_price
100273,4250,0,4250,1310,2940,3,2026-01-04,12:34:00,5,,,takeaway,completed,0,Credit Card,22.000000,22.000000,Server 05,2026-01,6,12,full_price
100274,3850,0,3850,1205,2645,3,2026-01-04,12:52:00,10,6.000000,2.000000,dine_in,completed,0,Credit Card,19.000000,54.000000,Server 10,2026-01,6,12,full_price
100275,4850,0,4850,1430,3420,4,2026-01-04,12:53:00,5,7.000000,2.000000,dine_in,completed,0,Credit Card,17.000000,73.000000,Server 05,2026-01,6,12,full_price
100276,7150,0,7150,2590,4560,5,2026-01-04,13:06:00,10,8.000000,2.000000,dine_in,completed,0,Credit Card,23.000000,91.000000,Server 10,2026-01,6,13,full_price
100277,8050,0,8050,2840,5210,5,2026-01-04,13:42:00,8,,,takeaway,completed,0,Debit Card,26.000000,26.000000,Server 08,2026-01,6,13,full_price
100278,7900,790,7110,2450,4660,6,2026-01-04,13:44:00,8,9.000000,3.000000,dine_in,completed,10,Credit Card,21.000000,71.000000,Server 08,2026-01,6,13,discounted
100279,6900,0,6900,2390,4510,5,2026-01-04,13:46:00,10,1.000000,2.000000,dine_in,completed,0,Credit Card,16.000000,64.000000,Server 10,2026-01,6,13,full_price
100280,12350,2470,9880,4190,5690,9,2026-01-04,13:51:00,10,10.000000,4.000000,dine_in,completed,20,Credit Card,17.000000,68.000000,Server 10,2026-01,6,13,discounted
100281,6100,0,6100,1950,4150,5,2026-01-04,13:56:00,9,2.000000,2.000000,dine_in,completed,0,Credit Card,20.000000,59.000000,Server 09,2026-01,6,13,full_price
100282,8650,0,8650,2790,5860,6,2026-01-04,14:16:00,5,11.000000,4.000000,dine_in,completed,0,Credit Card,9.000000,65.000000,Server 05,2026-01,6,14,full_price
100283,2850,0,2850,980,1870,2,2026-01-04,14:17:00,7,,,takeaway,completed,0,Credit Card,16.000000,16.000000,Server 07,2026-01,6,14,full_price
100284,14300,0,14300,5410,8890,9,2026-01-04,15:04:00,9,9.000000,4.000000,dine_in,completed,0,Credit Card,16.000000,58.000000,Server 09,2026-01,6,15,full_price
100285,14900,0,14900,5370,9530,11,2026-01-04,15:59:00,8,10.000000,4.000000,dine_in,completed,0,Debit Card,14.000000,81.000000,Server 08,2026-01,6,15,full_price
100286,4400,0,4400,1400,3000,3,2026-01-04,16:02:00,7,1.000000,2.000000,dine_in,completed,0,Cash,18.000000,74.000000,Server 07,2026-01,6,16,full_price
100287,8750,0,8750,2910,5840,6,2026-01-04,16:04:00,7,,,takeaway,completed,0,Debit Card,27.000000,27.000000,Server 07,2026-01,6,16,full_price
100288,5400,0,5400,1800,3600,4,2026-01-04,16:06:00,8,2.000000,2.000000,dine_in,completed,0,Debit Card,16.000000,64.000000,Server 08,2026-01,6,16,full_price
100289,6750,0,6750,2440,4310,5,2026-01-04,16:13:00,5,3.000000,2.000000,dine_in,completed,0,Credit Card,17.000000,58.000000,Server 05,2026-01,6,16,full_price
100290,12150,0,12150,4250,7900,9,2026-01-04,17:05:00,7,9.000000,4.000000,dine_in,completed,0,Debit Card,17.000000,39.000000,Server 07,2026-01,6,17,full_price
100291,18650,0,18650,6645,12005,14,2026-01-04,17:07:00,8,21.000000,6.000000,dine_in,completed,0,Debit Card,23.000000,70.000000,Server 08,2026-01,6,17,full_price
100292,2350,0,2350,750,1600,2,2026-01-04,17:16:00,7,,,takeaway,completed,0,Credit Card,16.000000,16.000000,Server 07,2026-01,6,17,full_price
100293,2400,240,2160,700,1460,2,2026-01-04,17:22:00,9,,,takeaway,completed,10,Debit Card,22.000000,22.000000,Server 09,2026-01,6,17,discounted
100294,5450,0,5450,1795,3655,4,2026-01-04,17:28:00,8,,,takeaway,completed,0,Credit Card,22.000000,22.000000,Server 08,2026-01,6,17,full_price
100295,3700,0,3700,1200,2500,2,2026-01-04,17:29:00,8,1.000000,2.000000,dine_in,completed,0,Credit Card,18.000000,57.000000,Server 08,2026-01,6,17,full_price
100296,3900,0,3900,1330,2570,3,2026-01-04,17:43:00,7,2.000000,1.000000,dine_in,completed,0,Credit Card,18.000000,48.000000,Server 07,2026-01,6,17,full_price
