order_id,order_date,order_time,server_id,table_number,party_size,channel,status,discount_percent,payment_method,service_minutes,check_duration_minutes
100338,2026-01-04,20:25:00,6,3,2,dine_in,completed,0,Debit Card,18,78
100339,2026-01-04,20:29:00,8,4,2,dine_in,completed,0,Debit Card,25,44
100340,2026-01-04,20:43:00,8,,,takeaway,completed,0,Credit Card,23,23
100341,2026-01-04,20:47:00,7,9,3,dine_in,completed,10,Debit Card,17,66
100342,2026-01-04,20:58:00,5,,,takeaway,completed,0,Debit Card,14,14
100343,2026-01-04,21:08:00,5,,,takeaway,completed,0,Credit Card,21,21
100344,2026-01-04,21:15:00,8,1,2,dine_in,completed,0,Debit Card,18,47
100345,2026-01-04,21:25:00,8,10,3,dine_in,completed,0,Credit Card,12,78
100346,2026-01-04,21:28:00,6,11,4,dine_in,completed,0,Credit Card,17,79
100347,2026-01-04,21:36:00,5,,,takeaway,completed,0,Debit Card,20,20
100348,2026-01-04,21:45:00,9,12,4,dine_in,completed,0,Cash,21,47
100349,2026-01-05,11:30:00,8,,,takeaway,completed,0,Debit Card,21,21
100350,2026-01-05,11:50:00,8,,,takeaway,completed,0,Cash,29,29
100351,2026-01-05,12:13:00,8,1,2,dine_in,completed,20,Credit Card,17,76
100352,2026-01-05,12:15:00,9,9,3,dine_in,completed,20,Credit Card,20,77
100353,2026-01-05,12:16:00,6,10,3,dine_in,completed,10,Debit Card,25,66
100354,2026-01-05,12:16:00,9,2,2,dine_in,completed,10,Credit Card,18,64
100355,2026-01-05,12:33:00,7,,,takeaway,completed,10,Debit Card,22,22
100356,2026-01-05,12:51:00,8,3,2,dine_in,completed,0,Cash,13,73
100357,2026-01-05,13:09:00,8,11,3,dine_in,completed,20,Debit Card,22,43
100358,2026-01-05,13:30:00,6,,,takeaway,completed,0,Credit Card,25,25
100359,2026-01-05,13:31:00,10,10,3,dine_in,completed,10,Credit Card,25,54
100360,2026-01-05,13:32:00,10,1,2,dine_in,completed,0,Cash,15,60
100361,2026-01-05,13:32:00,10,2,1,dine_in,completed,0,Credit Card,24,114
100362,2026-01-05,13:44:00,6,4,2,dine_in,completed,0,Debit Card,21,70
100363,2026-01-05,13:47:00,8,9,4,dine_in,completed,0,Credit Card,15,76
100364,2026-01-05,14:18:00,8,,,takeaway,completed,10,Credit Card,21,21
100365,2026-01-05,14:32:00,11,1,1,dine_in,completed,20,Debit Card,12,46
100366,2026-01-05,14:50:00,8,3,1,dine_in,completed,0,Cash,16,60
100367,2026-01-05,14:52:00,11,5,2,dine_in,completed,10,Credit Card,16,74
100368,2026-01-05,14:54:00,7,,,takeaway,completed,10,Credit Card,23,23
100369,2026-01-05,15:16:00,10,9,4,dine_in,completed,10,Debit Card,17,61
100370,2026-01-05,15:18:00,7,1,2,dine_in,completed,0,Credit Card,17,65
100371,2026-01-05,16:58:00,6,1,2,dine_in,completed,0,Credit Card,20,50
100372,2026-01-05,17:10:00,8,2,2,dine_in,completed,0,Credit Card,20,46
100373,2026-01-05,17:22:00,6,3,2,dine_in,completed,0,Credit Card,14,51
100374,2026-01-05,17:26:00,6,,,takeaway,completed,0,Credit Card,21,21
100375,2026-01-05,17:43:00,9,4,2,dine_in,completed,10,Credit Card,13,96
100376,2026-01-05,17:45:00,11,5,2,dine_in,completed,10,Credit Card,19,58
100377,2026-01-05,17:46:00,6,9,3,dine_in,completed,0,Credit Card,17,57
100378,2026-01-05,17:58:00,10,10,3,dine_in,completed,0,Cash,12,36
100379,2026-01-05,18:05:00,8,11,3,dine_in,completed,0,Credit Card,23,64
100380,2026-01-05,18:10:00,6,21,6,dine_in,completed,0,Credit Card,19,71
100381,2026-01-05,18:10:00,8,,,takeaway,completed,0,Credit Card,21,21
100382,2026-01-05,18:11:00,6,1,2,dine_in,completed,10,Cash,19,82
100383,2026-01-05,18:16:00,10,,,takeaway,completed,0,Credit Card,15,15
100384,2026-01-05,18:23:00,7,2,2,dine_in,completed,10,Debit Card,20,53
100385,2026-01-05,18:27:00,10,12,3,dine_in,completed,0,Credit Card,24,59
100386,2026-01-05,18:40:00,11,10,3,dine_in,completed,0,Cash,22,67
100387,2026-01-05,18:43:00,7,9,4,dine_in,completed,0,Debit Card,16,64
100388,2026-01-05,19:04:00,6,,,takeaway,completed,10,Credit Card,22,22
100389,2026-01-05,19:05:00,10,,,takeaway,completed,0,Cash,25,25
100390,2026-01-05,19:18:00,11,2,2,dine_in,completed,0,Cash,25,72
100391,2026-01-05,19:18:00,11,,,takeaway,completed,0,Cash,17,17
100392,2026-01-05,19:32:00,9,3,1,dine_in,completed,10,Cash,19,92
100393,2026-01-05,19:37:00,8,,,takeaway,completed,10,Credit Card,19,19
100394,2026-01-05,19:38:00,11,21,5,dine_in,completed,20,Credit Card,19,75
100395,2026-01-05,19:53:00,10,,,takeaway,completed,0,Debit Card,21,21
100396,2026-01-05,19:53:00,7,1,1,dine_in,completed,10,Credit Card,25,75
100397,2026-01-05,19:57:00,9,4,2,dine_in,completed,20,Cash,17,81
100398,2026-01-05,20:04:00,10,5,2,dine_in,completed,0,Credit Card,19,56
100399,2026-01-05,20:05:00,11,,,takeaway,completed,0,Cash,16,16
100400,2026-01-05,20:09:00,7,9,4,dine_in,completed,10,Debit Card,16,41
100401,2026-01-05,20:10:00,9,10,4,dine_in,completed,10,Credit Card,22,46
100402,2026-01-05,20:24:00,11,6,2,dine_in,completed,10,Credit Card,16,79
100403,2026-01-05,20:27:00,8,7,2,dine_in,completed,20,Credit Card,10,96
100404,2026-01-05,20:51:00,9,2,2,dine_in,completed,10,Debit Card,19,75
100405,2026-01-05,20:51:00,8,8,1,dine_in,completed,0,Cash,20,78
100406,2026-01-05,21:23:00,6,21,6,dine_in,completed,20,Credit Card,17,69
100407,2026-01-05,21:26:00,6,9,3,dine_in,completed,10,Credit Card,20,73
100408,2026-01-05,21:35:00,11,,,takeaway,completed,0,Credit Card,22,22
100409,2026-01-05,21:43:00,6,10,3,dine_in,completed,20,Debit Card,13,68
100410,2026-01-05,21:46:00,10,1,2,dine_in,completed,0,Cash,20,72
100411,2026-01-06,11:09:00,12,9,3,dine_in,completed,10,Cash,24,64
100412,2026-01-06,11:29:00,7,,,takeaway,completed,0,Credit Card,19,19
100413,2026-01-06,11:32:00,10,1,1,dine_in,completed,0,Debit Card,15,68
100414,2026-01-06,11:48:00,9,2,1,dine_in,completed,10,Credit Card,20,79
100415,2026-01-06,11:53:00,9,3,2,dine_in,completed,0,Cash,17,60
100416,2026-01-06,12:09:00,11,4,1,dine_in,completed,0,Credit Card,11,56
100417,2026-01-06,12:18:00,12,5,2,dine_in,completed,10,Debit Card,17,64
100418,2026-01-06,12:18:00,10,9,3,dine_in,completed,0,Debit Card,20,61
100419,2026-01-06,12:20:00,10,,,takeaway,completed,20,Credit Card,21,21
100420,2026-01-06,12:46:00,9,1,2,dine_in,completed,0,Credit Card,23,57
100421,2026-01-06,12:47:00,9,,,takeaway,completed,0,Debit Card,22,22
100422,2026-01-06,12:55:00,8,21,6,dine_in,completed,0,Credit Card,23,58
100423,2026-01-06,13:07:00,11,2,2,dine_in,cancelled,0,Credit Card,,
100424,2026-01-06,13:17:00,8,10,4,dine_in,completed,20,Debit Card,18,71
100425,2026-01-06,13:27:00,8,9,3,dine_in,completed,0,Cash,19,74
100426,2026-01-06,13:47:00,8,11,4,dine_in,completed,0,Credit Card,18,62
100427,2026-01-06,13:53:00,12,1,1,dine_in,completed,0,Cash,17,61
100428,2026-01-06,14:34:00,11,2,2,dine_in,completed,0,Credit Card,15,64
100429,2026-01-06,14:48:00,9,9,3,dine_in,completed,0,Credit Card,16,66
100430,2026-01-06,14:58:00,8,,,takeaway,completed,0,Cash,14,14
100431,2026-01-06,15:28:00,12,,,takeaway,completed,0,Debit Card,34,34
100432,2026-01-06,15:39:00,12,1,2,dine_in,completed,0,Cash,28,72
100433,2026-01-06,15:42:00,8,,,takeaway,completed,0,Credit Card,21,21
100434,2026-01-06,16:01:00,8,9,4,dine_in,completed,10,Cash,12,67
100435,2026-01-06,16:08:00,10,,,takeaway,completed,0,Debit Card,25,25
100436,2026-01-06,16:16:00,8,10,4,dine_in,cancelled,10,Credit Card,,
100437,2026-01-06,16:36:00,9,,,takeaway,completed,0,Credit Card,23,23
100438,2026-01-06,16:48:00,11,10,4,dine_in,completed,0,Cash,15,72
100439,2026-01-06,17:04:00,10,1,1,dine_in,completed,0,Credit Card,16,57
100440,2026-01-06,17:20:00,9,,,takeaway,completed,20,Credit Card,21,21
100441,2026-01-06,17:28:00,11,21,5,dine_in,completed,0,Credit Card,22,67
100442,2026-01-06,17:44:00,9,9,3,dine_in,completed,10,Cash,29,61
100443,2026-01-06,17:56:00,9,22,5,dine_in,completed,10,Credit Card,22,68
100444,2026-01-06,18:01:00,11,,,takeaway,completed,0,Debit Card,24,24
100445,2026-01-06,18:02:00,8,1,2,dine_in,completed,10,Credit Card,19,60
100446,2026-01-06,18:19:00,12,2,1,dine_in,completed,0,Cash,18,55
100447,2026-01-06,18:34:00,10,10,4,dine_in,completed,0,Debit Card,12,76
100448,2026-01-06,18:38:00,10,,,takeaway,completed,10,Credit Card,22,22
100449,2026-01-06,18:47:00,8,21,5,dine_in,completed,0,Cash,15,99
100450,2026-01-06,18:50:00,9,,,takeaway,completed,20,Debit Card,26,26
100451,2026-01-06,18:53:00,7,,,takeaway,completed,20,Cash,17,17
100452,2026-01-06,19:00:00,8,3,2,dine_in,completed,0,Debit Card,21,58
100453,2026-01-06,19:07:00,9,1,1,dine_in,completed,10,Cash,14,45
100454,2026-01-06,19:08:00,10,4,2,dine_in,completed,0,Credit Card,17,69
100455,2026-01-06,19:11:00,7,9,4,dine_in,completed,0,Debit Card,18,91
100456,2026-01-06,19:21:00,7,,,takeaway,cancelled,0,Credit Card,,
100457,2026-01-06,19:31:00,10,2,1,dine_in,completed,0,Credit Card,19,59
100458,2026-01-06,19:34:00,9,11,4,dine_in,completed,10,Cash,27,50
100459,2026-01-06,19:44:00,9,12,3,dine_in,completed,0,Credit Card,19,47
100460,2026-01-06,19:44:00,7,5,1,dine_in,completed,0,Debit Card,21,73
100461,2026-01-06,19:59:00,9,22,5,dine_in,completed,10,Credit Card,14,83
100462,2026-01-06,20:46:00,8,1,2,dine_in,completed,0,Debit Card,21,73
100463,2026-01-06,20:59:00,10,,,takeaway,completed,0,Credit Card,19,19
100464,2026-01-06,21:05:00,10,2,2,dine_in,completed,10,Credit Card,26,55
100465,2026-01-06,21:08:00,11,,,takeaway,completed,0,Credit Card,22,22
100466,2026-01-07,11:13:00,9,1,1,dine_in,completed,10,Credit Card,24,63
100467,2026-01-07,11:24:00,9,2,1,dine_in,completed,0,Credit Card,21,79
100468,2026-01-07,11:36:00,11,3,2,dine_in,completed,0,Credit Card,21,68
100469,2026-01-07,11:54:00,1,9,4,dine_in,completed,0,Credit Card,24,65
100470,2026-01-07,11:56:00,1,,,takeaway,completed,0,Credit Card,20,20
100471,2026-01-07,12:01:00,8,4,2,dine_in,completed,10,Debit Card,16,62
100472,2026-01-07,12:33:00,1,1,2,dine_in,completed,10,Credit Card,17,75
100473,2026-01-07,12:34:00,9,10,3,dine_in,completed,0,Debit Card,22,68
100474,2026-01-07,12:49:00,11,11,3,dine_in,completed,0,Credit Card,17,66
100475,2026-01-07,12:52:00,8,2,1,dine_in,completed,0,Credit Card,18,55
100476,2026-01-07,13:04:00,11,3,2,dine_in,completed,10,Cash,22,80
100477,2026-01-07,13:15:00,11,,,takeaway,completed,10,Credit Card,27,27
100478,2026-01-07,13:19:00,10,4,2,dine_in,completed,0,Cash,26,71
100479,2026-01-07,13:21:00,1,5,2,dine_in,completed,0,Debit Card,20,89
100480,2026-01-07,13:23:00,11,,,takeaway,cancelled,0,Credit Card,,
100481,2026-01-07,13:26:00,1,6,1,dine_in,completed,0,Cash,19,55
100482,2026-01-07,13:28:00,10,7,2,dine_in,completed,0,Credit Card,20,72
100483,2026-01-07,13:42:00,11,9,4,dine_in,completed,0,Debit Card,27,82
100484,2026-01-07,13:47:00,11,2,2,dine_in,completed,20,Credit Card,16,54
100485,2026-01-07,13:48:00,10,10,4,dine_in,completed,10,Cash,19,59
100486,2026-01-07,14:00:00,1,,,takeaway,completed,20,Debit Card,25,25
100487,2026-01-07,14:02:00,1,1,2,dine_in,completed,0,Credit Card,24,62
100488,2026-01-07,14:08:00,11,11,4,dine_in,completed,0,Credit Card,24,91
100489,2026-01-07,14:11:00,9,,,takeaway,completed,20,Credit Card,22,22
100490,2026-01-07,15:11:00,11,9,4,dine_in,completed,0,Credit Card,22,61
100491,2026-01-07,16:04:00,10,,,takeaway,completed,0,Debit Card,21,21
100492,2026-01-07,16:38:00,10,9,4,dine_in,completed,0,Debit Card,12,75
100493,2026-01-07,17:02:00,8,21,6,dine_in,completed,0,Cash,19,80
100494,2026-01-07,17:03:00,1,1,2,dine_in,completed,0,Debit Card,21,52
100495,2026-01-07,17:12:00,9,10,4,dine_in,completed,10,Debit Card,20,79
100496,2026-01-07,17:19:00,12,11,4,dine_in,completed,0,Credit Card,16,65
100497,2026-01-07,17:26:00,12,,,takeaway,completed,0,Credit Card,24,24
100498,2026-01-07,17:29:00,10,2,2,dine_in,completed,0,Credit Card,20,86
100499,2026-01-07,17:31:00,11,22,6,dine_in,completed,0,Debit Card,22,63
100500,2026-01-07,17:34:00,11,3,2,dine_in,completed,0,Credit Card,15,61
100501,2026-01-07,17:50:00,9,,,takeaway,completed,0,Debit Card,23,23
100502,2026-01-07,17:58:00,8,9,4,dine_in,completed,0,Credit Card,23,62
100503,2026-01-07,18:01:00,8,,,takeaway,completed,0,Credit Card,23,23
100504,2026-01-07,18:03:00,9,,,takeaway,completed,0,Credit Card,20,20
100505,2026-01-07,18:09:00,9,1,1,dine_in,completed,20,Credit Card,28,62
100506,2026-01-07,18:12:00,10,12,3,dine_in,completed,10,Cash,18,59
100507,2026-01-07,18:12:00,11,4,2,dine_in,completed,0,Credit Card,16,64
100508,2026-01-07,18:14:00,10,5,2,dine_in,completed,0,Credit Card,25,70
100509,2026-01-07,18:22:00,1,,,takeaway,completed,0,Debit Card,16,16
100510,2026-01-07,18:28:00,11,6,1,dine_in,completed,0,Credit Card,22,68
100511,2026-01-07,18:32:00,11,7,1,dine_in,completed,10,Debit Card,20,77
100512,2026-01-07,18:38:00,8,10,4,dine_in,completed,0,Cash,13,77
100513,2026-01-07,18:45:00,8,3,1,dine_in,completed,0,Credit Card,11,56
100514,2026-01-07,18:50:00,9,8,1,dine_in,completed,10,Debit Card,17,80
100515,2026-01-07,18:50:00,10,,,takeaway,completed,0,Credit Card,20,20
100516,2026-01-07,18:53:00,10,11,1,dine_in,completed,0,Credit Card,13,68
100517,2026-01-07,18:55:00,11,,,takeaway,completed,0,Credit Card,15,15
100518,2026-01-07,19:00:00,1,9,4,dine_in,completed,10,Credit Card,13,65
100519,2026-01-07,19:03:00,1,2,2,dine_in,completed,10,Credit Card,28,69
100520,2026-01-07,19:09:00,1,13,4,dine_in,completed,0,Debit Card,14,75
100521,2026-01-07,19:29:00,8,12,3,dine_in,completed,0,Cash,16,54
100522,2026-01-07,19:31:00,9,1,2,dine_in,completed,10,Cash,17,74
100523,2026-01-07,19:40:00,12,4,2,dine_in,completed,10,Credit Card,13,64
100524,2026-01-07,19:43:00,10,,,takeaway,completed,0,Credit Card,17,17
100525,2026-01-07,19:54:00,10,3,2,dine_in,completed,10,Debit Card,17,72
100526,2026-01-07,20:20:00,10,,,takeaway,completed,10,Credit Card,23,23
100527,2026-01-07,20:29:00,8,9,3,dine_in,completed,0,Cash,23,74
100528,2026-01-07,20:35:00,9,2,2,dine_in,completed,0,Credit Card,15,79
100529,2026-01-07,20:39:00,11,5,2,dine_in,completed,10,Credit Card,17,82
100530,2026-01-07,20:53:00,11,10,4,dine_in,completed,10,Credit Card,25,57
100531,2026-01-07,20:57:00,8,1,2,dine_in,completed,0,Credit Card,24,86
100532,2026-01-07,21:29:00,1,11,4,dine_in,completed,0,Credit Card,20,68
100533,2026-01-08,11:14:00,10,1,1,dine_in,completed,0,Debit Card,24,70
100534,2026-01-08,11:16:00,12,,,takeaway,completed,0,Cash,22,22
100535,2026-01-08,11:34:00,1,2,2,dine_in,completed,0,Credit Card,11,35
100536,2026-01-08,12:10:00,9,9,4,dine_in,completed,0,Credit Card,15,67
100537,2026-01-08,12:20:00,11,2,2,dine_in,completed,0,Cash,19,79
100538,2026-01-08,12:21:00,12,10,4,dine_in,completed,10,Debit Card,19,48
100539,2026-01-08,12:22:00,11,11,4,dine_in,completed,0,Debit Card,21,67
100540,2026-01-08,12:51:00,10,1,2,dine_in,completed,0,Credit Card,20,68
100541,2026-01-08,12:53:00,12,,,takeaway,completed,0,Credit Card,27,27
100542,2026-01-08,12:53:00,10,12,4,dine_in,completed,0,Credit Card,13,70
100543,2026-01-08,12:59:00,9,3,1,dine_in,completed,0,Credit Card,22,46
100544,2026-01-08,13:04:00,2,13,4,dine_in,completed,0,Cash,18,54
100545,2026-01-08,13:25:00,10,9,4,dine_in,completed,10,Debit Card,21,77
100546,2026-01-08,13:32:00,10,,,takeaway,completed,10,Credit Card,16,16
100547,2026-01-08,13:32:00,12,4,2,dine_in,completed,0,Credit Card,17,39
100548,2026-01-08,13:36:00,9,5,2,dine_in,completed,0,Credit Card,20,73
100549,2026-01-08,13:50:00,1,10,4,dine_in,completed,0,Cash,16,54
100550,2026-01-08,15:16:00,12,21,5,dine_in,completed,0,Credit Card,19,74
100551,2026-01-08,15:20:00,10,1,2,dine_in,completed,0,Credit Card,21,54
100552,2026-01-08,15:38:00,9,9,4,dine_in,completed,0,Credit Card,22,74
100553,2026-01-08,17:04:00,10,,,takeaway,completed,0,Credit Card,23,23
100554,2026-01-08,17:05:00,12,,,takeaway,completed,10,Debit Card,18,18
100555,2026-01-08,17:09:00,2,,,takeaway,completed,0,Debit Card,18,18
100556,2026-01-08,17:18:00,11,1,2,dine_in,completed,0,Cash,10,61
100557,2026-01-08,17:24:00,9,2,2,dine_in,completed,0,Credit Card,20,73
100558,2026-01-08,17:40:00,1,,,takeaway,completed,0,Credit Card,19,19
100559,2026-01-08,17:41:00,10,9,4,dine_in,completed,0,Debit Card,17,67
100560,2026-01-08,17:47:00,9,10,3,dine_in,completed,10,Credit Card,24,63
100561,2026-01-08,18:00:00,10,,,takeaway,completed,0,Debit Card,24,24
100562,2026-01-08,18:04:00,9,3,2,dine_in,completed,0,Cash,12,82
100563,2026-01-08,18:22:00,12,21,5,dine_in,completed,0,Cash,15,54
100564,2026-01-08,18:24:00,2,,,takeaway,completed,0,Credit Card,22,22
100565,2026-01-08,18:40:00,2,1,2,dine_in,completed,0,Credit Card,24,39
100566,2026-01-08,18:42:00,10,2,2,dine_in,completed,0,Credit Card,24,44
100567,2026-01-08,18:45:00,12,22,5,dine_in,completed,10,Debit Card,17,62
100568,2026-01-08,18:50:00,10,,,takeaway,completed,0,Cash,21,21
100569,2026-01-08,19:07:00,12,4,1,dine_in,completed,0,Credit Card,19,60
100570,2026-01-08,19:10:00,12,,,takeaway,completed,0,Debit Card,23,23
100571,2026-01-08,19:11:00,1,23,5,dine_in,completed,0,Credit Card,19,73
100572,2026-01-08,19:15:00,11,24,5,dine_in,completed,0,Credit Card,21,78
100573,2026-01-08,19:15:00,2,,,takeaway,completed,0,Debit Card,17,17
100574,2026-01-08,19:17:00,1,5,2,dine_in,completed,0,Credit Card,19,67
100575,2026-01-08,19:27:00,11,,,takeaway,completed,0,Credit Card,25,25
100576,2026-01-08,19:28:00,1,1,2,dine_in,completed,0,Credit Card,17,80
100577,2026-01-08,19:30:00,12,9,4,dine_in,completed,0,Credit Card,22,64
100578,2026-01-08,19:31:00,9,2,2,dine_in,cancelled,0,Credit Card,,
100579,2026-01-08,19:44:00,11,2,2,dine_in,completed,0,Credit Card,13,78
100580,2026-01-08,19:45:00,1,,,takeaway,completed,0,Credit Card,18,18
100581,2026-01-08,19:55:00,1,,,takeaway,completed,0,Credit Card,22,22
100582,2026-01-08,19:59:00,9,3,2,dine_in,completed,0,Credit Card,19,70
100583,2026-01-08,20:00:00,12,,,takeaway,completed,0,Credit Card,21,21
100584,2026-01-08,20:04:00,1,,,takeaway,completed,0,Debit Card,18,18
100585,2026-01-08,20:24:00,11,4,2,dine_in,completed,0,Credit Card,23,41
100586,2026-01-08,20:33:00,10,21,6,dine_in,completed,0,Debit Card,24,74
100587,2026-01-08,20:51:00,9,1,2,dine_in,completed,0,Debit Card,22,41
100588,2026-01-08,20:56:00,1,5,2,dine_in,completed,0,Credit Card,17,90
100589,2026-01-08,21:06:00,2,2,2,dine_in,completed,10,Credit Card,13,72
100590,2026-01-08,21:27:00,2,3,2,dine_in,completed,0,Credit Card,24,81
100591,2026-01-08,21:32:00,11,9,3,dine_in,completed,0,Credit Card,19,53
100592,2026-01-08,21:50:00,1,1,2,dine_in,completed,10,Credit Card,21,84
100593,2026-01-09,11:00:00,3,,,takeaway,completed,0,Credit Card,22,22
100594,2026-01-09,11:08:00,1,9,3,dine_in,completed,0,Credit Card,18,47
100595,2026-01-09,11:12:00,12,,,takeaway,completed,0,Credit Card,24,24
100596,2026-01-09,11:47:00,10,10,3,dine_in,completed,0,Cash,16,57
100597,2026-01-09,11:49:00,2,1,1,dine_in,completed,0,Credit Card,19,46
100598,2026-01-09,11:49:00,10,11,4,dine_in,completed,0,Credit Card,20,69
100599,2026-01-09,11:51:00,2,2,2,dine_in,completed,0,Credit Card,13,67
100600,2026-01-09,11:51:00,11,3,1,dine_in,completed,0,Credit Card,25,93
100601,2026-01-09,12:17:00,2,9,3,dine_in,completed,0,Credit Card,17,59
100602,2026-01-09,12:23:00,3,12,3,dine_in,completed,0,Debit Card,11,61
100603,2026-01-09,12:36:00,2,13,4,dine_in,completed,0,Credit Card,14,82
100604,2026-01-09,12:52:00,11,,,takeaway,completed,0,Credit Card,22,22
100605,2026-01-09,12:58:00,12,10,3,dine_in,completed,0,Credit Card,21,57
100606,2026-01-09,12:59:00,10,11,4,dine_in,completed,0,Credit Card,16,77
100607,2026-01-09,13:03:00,2,1,2,dine_in,completed,0,Cash,20,65
100608,2026-01-09,13:13:00,10,2,2,dine_in,completed,0,Credit Card,23,77
100609,2026-01-09,13:18:00,1,21,5,dine_in,completed,10,Credit Card,21,76
100610,2026-01-09,13:24:00,2,,,takeaway,completed,0,Credit Card,29,29
100611,2026-01-09,13:30:00,10,9,4,dine_in,completed,0,Debit Card,17,81
100612,2026-01-09,13:47:00,3,3,2,dine_in,completed,0,Credit Card,21,57
100613,2026-01-09,13:54:00,2,4,2,dine_in,completed,0,Debit Card,19,47
100614,2026-01-09,13:56:00,10,22,5,dine_in,completed,0,Credit Card,22,67
100615,2026-01-09,14:12:00,12,10,4,dine_in,completed,0,Credit Card,24,56
100616,2026-01-09,14:16:00,12,,,takeaway,completed,10,Cash,24,24
100617,2026-01-09,14:25:00,1,,,takeaway,completed,0,Credit Card,14,14
100618,2026-01-09,14:50:00,11,1,1,dine_in,completed,0,Credit Card,15,44
100619,2026-01-09,14:51:00,12,2,2,dine_in,completed,10,Credit Card,21,68
100620,2026-01-09,15:23:00,2,3,1,dine_in,completed,10,Credit Card,21,41
100621,2026-01-09,15:58:00,10,,,takeaway,completed,0,Credit Card,24,24
100622,2026-01-09,16:15:00,2,1,2,dine_in,completed,0,Credit Card,19,75
100623,2026-01-09,16:28:00,12,9,3,dine_in,completed,0,Credit Card,20,75
100624,2026-01-09,16:30:00,1,2,2,dine_in,completed,0,Credit Card,15,67
100625,2026-01-09,16:44:00,12,21,5,dine_in,completed,0,Credit Card,22,73
100626,2026-01-09,17:02:00,12,3,1,dine_in,completed,0,Credit Card,21,76
100627,2026-01-09,17:02:00,3,,,takeaway,completed,0,Credit Card,20,20
100628,2026-01-09,17:08:00,11,,,takeaway,completed,0,Credit Card,22,22
100629,2026-01-09,17:16:00,1,10,4,dine_in,completed,0,Credit Card,14,52
100630,2026-01-09,17:21:00,10,11,4,dine_in,completed,0,Cash,15,56
100631,2026-01-09,17:24:00,10,4,1,dine_in,completed,10,Debit Card,7,53
100632,2026-01-09,17:31:00,12,,,takeaway,completed,0,Credit Card,25,25
100633,2026-01-09,17:37:00,2,1,2,dine_in,completed,0,Credit Card,20,73
100634,2026-01-09,18:13:00,2,2,1,dine_in,completed,0,Credit Card,26,71
100635,2026-01-09,18:13:00,12,,,takeaway,completed,0,Credit Card,31,31
100636,2026-01-09,18:20:00,10,9,4,dine_in,completed,0,Credit Card,22,57
100637,2026-01-09,18:22:00,12,10,3,dine_in,completed,0,Debit Card,21,93
100638,2026-01-09,18:28:00,1,,,takeaway,completed,0,Credit Card,30,30
100639,2026-01-09,18:29:00,11,11,3,dine_in,completed,0,Credit Card,32,54
100640,2026-01-09,18:45:00,12,,,takeaway,completed,0,Cash,31,31
